Date,Meal,Time,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2023-05-04,Lunch,11:25 AM,532.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,
2023-05-04,Lunch,5:45 PM,214.6,4.8,0.4,0.1,0.0,0.0,0.0,65.8,506.2,43.5,7.1,29.5,2.5,12.7,18.6,17.4,2.9,
2023-05-04,Dinner,,240.8,4.9,1.7,0.0,0.0,0.0,0.0,313.6,0.0,5.7,0.6,5.7,43.4,0.0,0.0,0.0,0.0,
2023-05-04,Dinner,5:45 PM,203.0,6.9,3.2,0.0,0.0,0.1,10.0,95.0,250.0,21.0,2.7,1.5,21.0,0.0,0.0,13.0,4.0,
2023-05-04,Dinner,7:50 PM,491.0,17.9,6.0,0.0,0.0,0.0,0.0,2.0,0.0,60.6,0.0,7.5,19.4,0.0,0.0,0.0,0.0,
2023-05-04,Snacks,9:55 PM,172.1,1.2,0.1,0.2,0.0,0.0,0.0,3.8,148.5,32.6,5.9,17.4,3.6,0.0,93.4,2.6,1.0,
2023-05-04,Snacks,10:20 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-05,Breakfast,7:50 AM,492.7,5.8,1.9,1.2,1.2,0.0,0.0,145.4,486.9,70.5,12.9,30.3,39.3,5.8,19.7,0.7,2.0,
2023-05-05,Breakfast,10:15 AM,100.3,6.9,0.4,0.0,0.0,0.0,0.0,70.2,273.7,15.3,1.4,4.9,4.1,14.0,0.0,17.5,1.4,
2023-05-05,Lunch,12:40 PM,924.2,30.5,10.1,1.7,3.2,0.0,327.4,1428.6,121.4,94.8,3.0,43.1,65.2,0.0,0.0,4.9,8.6,
2023-05-05,Dinner,4:55 PM,395.0,13.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.0,8.4,21.1,0.0,0.0,0.0,0.0,
2023-05-05,Snacks,2:15 PM,55.3,4.7,0.2,0.0,0.0,0.0,0.0,38.0,148.4,10.1,0.8,2.7,3.1,7.6,0.0,9.5,0.8,
2023-05-05,Snacks,5:50 PM,111.0,0.6,0.1,0.0,0.0,0.0,0.0,8.0,13.0,22.0,4.3,22.0,1.6,0.0,5.0,0.0,0.0,
2023-05-05,Snacks,9:15 PM,653.4,25.6,2.2,0.0,4.5,0.0,0.0,1902.0,0.0,56.6,0.6,1.0,48.3,0.0,0.0,0.0,0.0,
2023-05-06,Breakfast,9:50 AM,824.2,21.7,10.4,0.0,0.0,0.0,0.0,126.0,0.0,98.8,0.8,45.3,55.1,0.0,0.0,0.0,0.0,
2023-05-06,Breakfast,9:55 AM,30.2,0.3,0.0,0.2,0.0,0.0,0.0,0.3,91.4,7.2,3.6,0.0,0.5,1.4,21.9,1.3,1.9,
2023-05-06,Lunch,12:10 PM,563.6,25.3,9.0,2.5,4.8,0.0,491.0,313.4,182.2,53.7,0.0,0.6,27.5,0.0,0.0,7.4,12.8,
2023-05-06,Dinner,5:00 PM,407.9,15.9,2.5,1.6,10.2,0.0,0.0,101.5,322.3,55.1,10.3,18.5,10.0,3.8,13.1,0.5,1.7,
2023-05-06,Dinner,8:00 PM,182.3,9.1,0.7,0.0,0.0,0.0,0.0,130.2,507.7,20.8,2.6,9.1,3.9,26.0,0.0,32.5,2.6,
2023-05-06,Snacks,8:00 PM,608.2,11.1,19.6,3.4,4.0,0.0,7.8,488.8,569.4,43.7,6.2,14.2,47.5,0.0,52.4,6.8,10.0,
2023-05-07,Breakfast,12:30 PM,633.4,22.0,7.6,1.2,1.2,0.0,0.0,367.7,816.7,73.2,8.4,21.4,36.0,29.2,13.1,70.6,3.8,
2023-05-07,Lunch,,70.6,7.8,3.5,0.0,0.0,0.0,0.0,90.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,
2023-05-07,Lunch,12:30 PM,279.6,9.9,3.0,1.2,3.4,0.0,372.0,124.2,118.0,26.4,4.6,3.4,17.9,8.0,4.0,4.0,8.0,
2023-05-07,Lunch,4:35 PM,325.5,16.6,10.5,0.0,0.0,0.0,94.5,0.2,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0,0.0,
2023-05-07,Dinner,12:30 PM,151.6,11.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.5,11.7,0.0,0.0,0.0,0.0,
2023-05-07,Snacks,,190.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.7,48.3,0.0,40.7,1.3,2.5,2.5,2.5,0.0,
2023-05-07,Snacks,11:45 AM,600.0,32.0,6.0,0.0,0.0,3.0,60.0,640.0,0.0,74.0,4.0,54.0,6.0,0.0,0.0,4.0,0.0,
2023-05-07,Snacks,4:35 PM,387.2,23.2,12.3,0.0,0.0,0.0,0.0,4.2,914.0,31.3,14.6,5.5,10.8,0.0,0.0,4.0,20.0,
2023-05-07,Snacks,6:25 PM,370.5,13.1,3.6,4.2,4.6,0.0,9.0,567.8,805.5,61.0,9.5,23.1,4.7,0.0,153.9,10.4,12.5,
2023-05-08,Breakfast,11:45 AM,740.5,20.3,7.5,1.1,1.2,0.0,0.0,335.1,1133.6,97.2,13.3,48.9,38.8,21.5,2.5,64.7,1.9,
2023-05-08,Lunch,5:55 PM,658.0,16.6,5.8,2.2,2.6,0.0,144.0,848.8,844.0,52.2,10.0,6.6,73.2,2.0,148.7,5.7,7.8,
2023-05-08,Lunch,6:00 PM,760.0,34.0,18.0,0.0,0.0,0.0,85.0,380.0,0.0,88.0,2.0,15.0,29.0,10.0,0.0,6.0,8.0,
2023-05-08,Dinner,6:40 PM,100.0,1.5,0.0,0.5,0.0,0.0,0.0,200.0,0.0,18.0,1.0,1.0,3.0,10.0,0.0,10.0,6.0,
2023-05-08,Dinner,6:45 PM,275.4,24.3,12.4,0.0,0.0,0.0,0.0,630.0,0.0,0.1,0.0,0.1,13.7,0.0,0.0,36.0,0.0,
2023-05-08,Snacks,9:05 AM,128.6,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,22.1,3.6,10.7,2.8,0.0,0.0,0.0,0.0,
2023-05-09,Breakfast,9:05 AM,371.7,5.4,1.7,1.1,1.2,0.0,0.0,144.0,0.0,39.4,9.4,13.7,37.8,0.0,0.0,0.0,0.0,
2023-05-09,Lunch,6:20 PM,457.1,23.9,5.2,2.1,8.7,0.0,0.0,105.3,363.8,40.7,9.1,11.7,17.1,5.0,12.5,5.9,5.3,
2023-05-09,Dinner,6:20 PM,298.0,8.7,0.9,0.1,0.0,0.0,0.0,274.0,644.0,36.3,4.6,5.3,20.3,0.0,160.7,5.7,6.1,
2023-05-09,Dinner,6:55 PM,207.1,10.4,0.7,0.0,0.0,0.0,0.0,147.9,577.0,23.7,3.0,10.4,4.4,29.6,0.0,37.0,3.0,
2023-05-09,Snacks,11:50 AM,435.5,3.4,1.8,0.1,0.0,0.0,0.0,240.9,322.2,54.1,2.7,32.6,47.0,3.8,13.1,0.5,1.3,
2023-05-09,Snacks,6:50 PM,194.7,17.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.5,1.5,5.1,0.0,0.0,0.0,0.0,
2023-05-09,Snacks,6:55 PM,310.0,2.0,0.4,0.0,0.0,0.0,36.0,12.0,112.0,62.0,2.0,20.0,10.0,2.0,6.0,0.0,6.0,
2023-05-09,Snacks,8:05 PM,130.0,8.7,2.7,1.2,3.4,0.0,372.0,124.0,118.0,0.7,0.0,0.7,11.1,8.0,4.0,4.0,8.0,
2023-05-10,Breakfast,8:45 AM,783.0,43.7,16.3,0.0,0.0,0.0,0.0,2562.0,0.0,36.5,4.6,3.8,57.2,0.0,0.0,0.0,0.0,
2023-05-10,Breakfast,9:45 AM,110.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,6.8,0.0,2.5,0.0,0.0,0.0,0.0,
2023-05-10,Breakfast,6:20 PM,781.1,20.3,4.1,0.0,0.0,0.0,0.0,242.5,0.0,84.1,4.2,23.6,62.8,0.0,0.0,0.0,0.0,
2023-05-10,Lunch,6:20 PM,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-10,Snacks,6:50 AM,163.6,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,27.8,3.6,10.7,3.7,0.0,0.0,0.0,0.0,
2023-05-11,Breakfast,9:00 AM,835.0,42.1,13.0,0.0,0.0,0.0,0.0,2865.0,0.0,41.6,5.2,4.6,67.8,0.0,0.0,0.0,0.0,
2023-05-11,Breakfast,6:25 PM,133.1,6.7,0.5,0.0,0.0,0.0,0.0,95.1,370.9,15.2,1.9,6.7,2.9,19.0,0.0,23.8,1.9,
2023-05-11,Lunch,6:25 PM,856.6,22.0,12.0,2.0,5.0,0.0,66.0,663.4,1330.0,121.1,14.7,13.0,43.8,59.0,122.0,7.0,24.0,
2023-05-11,Snacks,5:30 PM,550.0,31.7,7.4,0.0,0.0,0.0,0.0,1536.0,0.0,42.6,10.2,7.0,18.2,0.0,0.0,0.0,0.0,
2023-05-11,Snacks,9:35 PM,187.5,1.8,0.1,0.1,0.0,0.0,0.0,0.8,286.4,36.7,13.4,28.2,2.8,3.4,11.6,0.4,1.2,
2023-05-12,Breakfast,7:10 AM,371.7,5.4,1.7,1.1,1.2,0.0,0.0,144.0,0.0,39.4,9.4,13.7,37.8,0.0,0.0,0.0,0.0,
2023-05-12,Breakfast,6:20 PM,141.2,15.6,7.0,0.0,0.0,0.0,0.0,180.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,
2023-05-12,Lunch,6:20 PM,593.6,25.6,10.7,0.0,0.0,0.0,0.0,36.3,0.0,30.2,5.4,3.2,57.7,0.0,0.0,0.0,0.0,
2023-05-12,Dinner,6:30 PM,550.0,17.0,0.0,0.0,0.0,0.0,95.0,120.0,0.0,0.0,5.0,12.0,41.0,20.0,6.0,20.0,30.0,
2023-05-12,Snacks,11:25 AM,467.2,4.4,1.9,0.0,0.0,0.0,0.0,240.0,0.0,48.7,6.0,31.1,51.6,0.0,0.0,0.0,0.0,
2023-05-12,Snacks,6:20 PM,84.6,0.3,0.1,0.1,0.0,0.0,0.0,1.0,340.1,21.7,2.5,11.6,1.0,4.1,13.8,0.5,1.4,
2023-05-12,Snacks,6:25 PM,157.0,13.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,1.2,4.1,0.0,0.0,0.0,0.0,
2023-05-12,Snacks,9:40 PM,116.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,11.3,18.4,1.9,0.0,0.0,0.0,0.0,
2023-05-13,Breakfast,12:00 PM,371.7,5.4,1.7,1.1,1.2,0.0,0.0,144.0,0.0,39.4,9.4,13.7,37.8,0.0,0.0,0.0,0.0,
2023-05-13,Breakfast,8:55 PM,285.5,8.9,0.6,0.0,0.0,0.0,0.0,127.0,494.5,45.5,2.5,31.7,5.6,25.4,0.0,31.7,2.5,
2023-05-13,Lunch,2:40 PM,506.0,22.5,6.5,0.0,0.0,0.0,0.0,1017.0,0.0,49.2,3.0,6.0,25.3,0.0,0.0,0.0,0.0,
2023-05-13,Dinner,7:45 PM,467.0,20.8,7.9,1.2,3.4,0.0,372.0,374.5,202.8,42.3,4.4,15.6,23.6,8.0,4.0,4.4,8.2,
2023-05-13,Snacks,12:00 PM,217.0,6.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.9,20.0,0.0,0.0,0.0,0.0,
2023-05-13,Snacks,8:55 PM,611.6,17.9,3.5,0.1,0.0,0.0,0.0,241.0,340.1,58.0,11.3,45.1,54.2,4.1,13.8,0.5,1.4,
2023-05-14,Breakfast,6:20 AM,744.6,8.6,3.4,1.1,1.2,0.0,0.0,384.0,0.0,75.8,9.8,35.3,84.3,0.0,0.0,0.0,0.0,
2023-05-14,Breakfast,11:55 AM,217.7,7.0,0.6,0.1,0.0,0.0,0.0,96.1,711.0,36.9,4.4,18.3,3.9,23.1,13.8,24.3,3.3,
2023-05-14,Lunch,1:40 PM,836.0,20.6,12.1,0.8,2.8,0.0,0.0,2090.0,0.0,124.7,33.4,12.5,36.9,0.0,0.0,0.0,0.0,
2023-05-14,Lunch,6:30 PM,105.0,21.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.9,0.0,0.0,0.0,0.0,
2023-05-14,Dinner,6:30 PM,218.0,9.0,3.6,0.0,0.0,0.0,0.0,80.0,0.0,18.0,5.6,1.7,20.0,0.0,0.0,0.0,0.0,
2023-05-14,Dinner,6:50 PM,437.8,24.3,10.4,1.4,4.5,0.0,186.0,602.3,59.0,30.6,5.4,3.6,21.2,4.0,2.0,38.0,4.0,
2023-05-14,Snacks,7:50 PM,51.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0,268.9,11.5,2.8,0.0,1.3,0.0,157.0,2.0,2.0,
2023-05-14,Snacks,9:50 PM,107.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,6.4,10.4,2.2,0.0,0.0,0.0,0.0,
2023-05-15,Breakfast,9:20 AM,552.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0.0,26.9,0.0,0.0,0.0,0.0,
2023-05-15,Breakfast,5:30 PM,240.5,8.2,2.6,0.0,0.0,0.0,0.0,430.0,0.0,24.6,6.8,0.0,14.5,0.0,0.0,0.0,0.0,
2023-05-15,Breakfast,5:35 PM,35.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,
2023-05-15,Lunch,7:10 PM,906.6,34.2,10.5,0.0,0.0,0.0,0.0,342.8,494.5,110.9,2.5,8.9,38.8,25.4,0.0,31.7,2.5,
2023-05-15,Dinner,7:40 PM,368.4,7.2,1.3,0.2,0.0,0.0,82.7,172.1,474.0,38.5,4.5,2.6,35.4,0.0,223.0,9.3,10.5,
2023-05-15,Snacks,5:30 PM,161.0,14.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,1.1,4.0,0.0,0.0,0.0,0.0,
2023-05-15,Snacks,10:20 PM,129.6,1.3,0.0,0.2,0.0,0.0,0.0,3.8,148.5,24.3,7.9,15.9,2.4,0.0,93.4,2.6,1.0,
2023-05-16,Breakfast,12:35 PM,954.4,13.4,3.9,1.2,1.2,0.0,0.0,448.8,734.2,117.0,14.6,56.3,87.7,18.5,19.7,16.6,3.3,
2023-05-16,Lunch,12:35 PM,481.0,7.2,1.3,0.2,0.0,0.0,82.7,173.2,474.0,63.3,5.1,2.6,37.6,0.0,223.0,9.3,10.5,
2023-05-16,Dinner,8:25 PM,157.0,13.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,1.2,4.1,0.0,0.0,0.0,0.0,
2023-05-16,Snacks,8:20 PM,405.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,
2023-05-16,Snacks,8:25 PM,322.8,9.7,3.1,1.7,3.2,0.0,327.4,297.8,291.0,25.9,4.4,3.7,29.0,0.0,0.0,5.7,9.0,
2023-05-16,Snacks,9:50 PM,133.1,1.2,0.1,0.2,0.0,0.0,0.0,3.8,148.5,26.1,8.9,22.3,2.3,0.0,93.4,2.6,1.0,
2023-05-17,Breakfast,9:10 AM,599.0,28.0,7.8,0.0,0.0,0.0,0.0,2860.0,0.0,41.1,5.2,4.1,41.0,0.0,0.0,0.0,0.0,
2023-05-17,Breakfast,4:55 PM,506.0,18.4,4.2,0.0,0.0,0.0,0.0,206.8,494.5,61.8,14.9,10.6,26.3,25.4,0.0,31.7,2.5,
2023-05-17,Lunch,4:55 PM,693.7,24.8,9.9,0.0,0.0,0.0,0.0,216.0,0.0,84.2,0.0,0.0,33.7,0.0,0.0,0.0,0.0,
2023-05-17,Snacks,4:55 PM,311.0,9.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,35.3,0.0,12.6,19.3,0.0,0.0,0.0,0.0,
2023-05-17,Snacks,9:20 PM,184.0,0.7,0.3,0.1,0.0,0.0,0.0,1.4,486.9,42.6,4.5,23.0,2.9,5.8,19.7,0.7,2.0,
2023-05-17,Snacks,9:50 PM,251.4,2.6,1.7,0.0,0.0,0.0,0.0,180.0,0.0,17.1,0.4,16.6,40.8,0.0,0.0,0.0,0.0,
2023-05-18,Breakfast,7:25 PM,883.8,35.4,9.8,0.1,0.0,0.0,0.0,2924.8,734.2,89.8,10.0,32.6,49.5,18.5,19.7,16.6,3.3,
2023-05-18,Breakfast,7:30 PM,1056.1,15.9,1.9,0.0,0.0,0.0,0.0,282.4,0.0,103.7,9.2,20.7,20.4,0.0,0.0,2.0,86.0,
2023-05-18,Dinner,8:50 PM,380.9,4.1,2.1,0.0,0.0,0.0,0.0,240.0,0.0,31.8,6.0,31.3,52.7,0.0,0.0,0.0,0.0,
2023-05-18,Snacks,9:05 PM,232.0,20.0,11.7,0.8,2.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1,12.1,0.0,0.0,0.0,0.0,
2023-05-18,Snacks,9:45 PM,274.6,4.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,46.8,5.9,4.3,7.5,0.0,0.0,0.0,0.0,
2023-05-19,Breakfast,7:15 AM,393.4,5.8,1.7,1.6,1.7,0.0,0.0,144.0,0.0,48.7,5.0,13.8,34.7,0.0,0.0,0.0,0.0,
2023-05-19,Lunch,7:35 PM,400.0,10.5,4.6,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.0,0.0,27.5,0.0,0.0,0.0,0.0,
2023-05-19,Dinner,7:35 PM,391.0,33.3,14.3,1.7,3.2,0.0,327.4,971.0,121.4,0.7,0.0,0.4,21.4,0.0,0.0,52.9,8.6,
2023-05-19,Snacks,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.5,0.0,3.0,0.0,0.0,0.0,0.0,
2023-05-19,Snacks,11:15 AM,502.9,4.1,2.3,0.1,0.0,0.0,0.0,241.4,486.9,66.1,8.7,51.0,52.2,5.8,19.7,0.7,2.0,
2023-05-19,Snacks,7:45 PM,219.0,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,43.5,2.6,4.3,8.4,0.0,0.0,0.0,0.0,
2023-05-19,Snacks,8:35 PM,391.8,26.1,11.7,0.0,0.0,0.0,0.0,846.0,188.8,25.1,8.6,18.9,12.8,0.0,53.8,50.5,3.8,
2023-05-20,Breakfast,1:45 PM,334.3,4.7,1.6,1.1,1.1,0.0,0.0,144.0,0.0,37.2,3.5,13.7,35.1,0.0,0.0,0.0,0.0,
2023-05-20,Lunch,1:45 PM,696.0,40.1,10.9,0.0,0.0,0.0,0.0,3800.0,0.0,46.5,0.3,9.7,45.1,0.0,0.0,0.0,0.0,
2023-05-20,Dinner,,177.5,8.9,0.6,0.0,0.0,0.0,0.0,126.8,494.5,20.3,2.5,8.9,3.8,25.4,0.0,31.7,2.5,
2023-05-20,Dinner,6:15 PM,799.0,41.6,15.5,0.0,0.0,0.0,0.0,2080.0,0.0,67.8,9.1,10.8,40.2,0.0,0.0,0.0,0.0,
2023-05-20,Dinner,9:05 PM,708.8,34.8,14.7,2.3,3.6,0.0,327.4,1543.6,360.9,56.3,1.7,9.9,41.0,0.0,0.0,64.4,29.7,
2023-05-20,Dinner,10:05 PM,103.1,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,18.3,7.1,18.3,1.8,0.0,0.0,0.0,0.0,
2023-05-20,Snacks,9:05 PM,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,
2023-05-21,Breakfast,7:40 AM,547.6,4.5,1.8,0.1,0.0,0.0,0.0,386.4,486.9,88.0,9.8,36.1,42.0,5.8,19.7,2.7,88.0,
2023-05-21,Breakfast,6:55 PM,242.0,14.5,5.0,0.0,0.0,0.0,0.0,430.0,0.0,3.1,0.0,0.0,24.8,0.0,0.0,0.0,0.0,
2023-05-21,Lunch,6:55 PM,1083.0,26.4,4.6,0.0,0.0,0.0,35.0,2050.0,0.0,91.9,3.6,6.1,37.7,0.0,0.0,0.0,2.0,
2023-05-21,Snacks,6:55 PM,381.6,3.5,2.0,0.0,0.0,0.0,0.0,240.0,0.0,33.9,0.4,21.9,51.3,0.0,0.0,0.0,0.0,
2023-05-22,Breakfast,1:10 PM,352.9,5.0,1.8,1.1,1.1,0.0,0.0,144.0,0.0,37.5,3.5,13.9,39.0,0.0,0.0,0.0,0.0,
2023-05-22,Lunch,1:15 PM,643.4,34.5,14.4,3.3,6.3,0.0,327.4,1506.9,232.6,50.0,2.1,4.8,32.8,0.0,0.0,63.8,29.2,
2023-05-22,Dinner,6:45 PM,466.0,21.0,6.6,1.4,4.2,0.0,0.0,411.0,966.0,49.8,6.9,6.8,22.8,0.0,241.0,8.6,9.1,
2023-05-22,Snacks,6:45 PM,838.4,32.9,15.3,2.2,9.7,0.1,5.5,661.0,89.3,100.4,3.1,14.3,35.7,0.0,0.0,4.5,3.1,
2023-05-22,Snacks,9:00 PM,388.5,3.7,1.8,0.0,0.0,0.0,0.0,240.0,0.0,40.4,7.5,39.9,46.0,0.0,0.0,0.0,0.0,
2023-05-23,Breakfast,9:35 AM,460.5,9.8,2.0,1.1,1.2,0.0,0.0,207.4,247.3,49.5,10.7,18.1,39.7,12.7,0.0,15.9,1.3,
2023-05-23,Breakfast,10:00 PM,104.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,18.8,1.5,9.1,2.4,0.0,0.0,0.0,0.0,
2023-05-23,Lunch,2:30 PM,408.8,14.0,5.0,0.0,0.0,0.0,0.0,581.0,0.0,55.1,0.0,0.1,11.6,0.0,0.0,0.0,0.0,
2023-05-23,Dinner,6:20 PM,382.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,
2023-05-23,Snacks,10:20 AM,200.0,7.2,4.4,0.0,0.0,0.0,32.0,0.4,0.0,19.2,0.0,19.2,14.4,0.0,0.0,64.0,0.0,
2023-05-23,Snacks,10:25 AM,271.9,3.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,23.5,9.4,23.0,32.8,0.0,0.0,0.0,0.0,
2023-05-23,Snacks,12:10 PM,188.8,8.5,3.3,0.7,2.5,0.0,0.0,182.0,0.0,22.1,0.0,0.1,4.6,0.0,0.0,0.0,0.0,
2023-05-23,Snacks,4:35 PM,67.0,0.4,0.1,0.1,0.0,0.0,0.0,33.0,481.0,13.8,3.2,1.7,4.0,0.0,148.7,5.0,6.5,
2023-05-23,Snacks,6:15 PM,225.5,0.9,0.3,0.1,0.0,0.0,0.0,1.4,486.9,49.9,5.0,25.7,3.9,5.8,19.7,0.7,2.0,
2023-05-23,Snacks,7:45 PM,251.2,21.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.2,1.9,6.6,0.0,0.0,0.0,0.0,
2023-05-24,Breakfast,5:30 PM,469.0,20.3,5.2,0.0,0.0,0.0,0.0,2430.0,0.0,40.0,5.2,4.1,29.0,0.0,0.0,0.0,0.0,
2023-05-24,Breakfast,6:05 PM,218.8,12.1,2.9,0.0,0.0,0.0,0.0,493.4,247.3,11.2,1.3,4.4,13.9,12.7,0.0,15.9,1.3,
2023-05-24,Lunch,6:05 PM,1072.9,31.9,10.6,0.0,0.0,0.0,0.0,559.4,247.3,147.2,7.3,13.9,48.5,12.7,0.0,17.9,87.3,
2023-05-24,Dinner,6:20 PM,630.8,24.7,0.1,0.0,0.0,0.0,0.0,364.0,0.0,44.0,0.0,0.0,54.7,0.0,0.0,0.0,0.0,
2023-05-24,Snacks,5:30 PM,161.0,14.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,1.1,4.0,0.0,0.0,0.0,0.0,
